Gene stable ID,Human gene name,Gene name,Human gene stable ID
ENSMUSG00000119186,SNORD116-6,Snord116l6,ENSG00000207442
ENSMUSG00000119186,SNORD116-4,Snord116l6,ENSG00000275529
ENSMUSG00000119186,SNORD116-1,Snord116l6,ENSG00000207063
ENSMUSG00000119722,SNORD116-3,Snord116l5,ENSG00000207014
ENSMUSG00000119722,SNORD116-7,Snord116l5,ENSG00000207133
ENSMUSG00000119722,SNORD116-2,Snord116l5,ENSG00000207001
ENSMUSG00000119722,SNORD116-5,Snord116l5,ENSG00000207191
ENSMUSG00000119722,SNORD116-9,Snord116l5,ENSG00000206727
ENSMUSG00000119722,SNORD116-8,Snord116l5,ENSG00000207093
ENSMUSG00000119722,SNORD116-6,Snord116l5,ENSG00000207442
ENSMUSG00000119722,SNORD116-4,Snord116l5,ENSG00000275529
ENSMUSG00000119722,SNORD116-1,Snord116l5,ENSG00000207063
ENSMUSG00000082237,,Olfr1172-ps1,
ENSMUSG00000119700,SNORD116-3,Snord116l4,ENSG00000207014
ENSMUSG00000119700,SNORD116-7,Snord116l4,ENSG00000207133
ENSMUSG00000119700,SNORD116-2,Snord116l4,ENSG00000207001
ENSMUSG00000119700,SNORD116-5,Snord116l4,ENSG00000207191
ENSMUSG00000119700,SNORD116-9,Snord116l4,ENSG00000206727
ENSMUSG00000119700,SNORD116-8,Snord116l4,ENSG00000207093
ENSMUSG00000119700,SNORD116-6,Snord116l4,ENSG00000207442
ENSMUSG00000119700,SNORD116-4,Snord116l4,ENSG00000275529
ENSMUSG00000119700,SNORD116-1,Snord116l4,ENSG00000207063
ENSMUSG00000119282,SNORD116-3,Snord116l3,ENSG00000207014
ENSMUSG00000119282,SNORD116-7,Snord116l3,ENSG00000207133
ENSMUSG00000119282,SNORD116-2,Snord116l3,ENSG00000207001
ENSMUSG00000119282,SNORD116-5,Snord116l3,ENSG00000207191
ENSMUSG00000119282,SNORD116-9,Snord116l3,ENSG00000206727
ENSMUSG00000119282,SNORD116-8,Snord116l3,ENSG00000207093
ENSMUSG00000119282,SNORD116-6,Snord116l3,ENSG00000207442
ENSMUSG00000119282,SNORD116-4,Snord116l3,ENSG00000275529
ENSMUSG00000119282,SNORD116-1,Snord116l3,ENSG00000207063
ENSMUSG00000103120,,Gm37392,
ENSMUSG00000085228,,Gm14376,
ENSMUSG00000087681,,Gm13565,
ENSMUSG00000050240,HIC2,Hic2,ENSG00000169635
ENSMUSG00000119415,SNORD116-3,Snord116l1,ENSG00000207014
ENSMUSG00000119415,SNORD116-7,Snord116l1,ENSG00000207133
ENSMUSG00000119415,SNORD116-2,Snord116l1,ENSG00000207001
ENSMUSG00000119415,SNORD116-5,Snord116l1,ENSG00000207191
ENSMUSG00000119415,SNORD116-9,Snord116l1,ENSG00000206727
ENSMUSG00000119415,SNORD116-8,Snord116l1,ENSG00000207093
ENSMUSG00000119415,SNORD116-6,Snord116l1,ENSG00000207442
ENSMUSG00000119415,SNORD116-4,Snord116l1,ENSG00000275529
ENSMUSG00000119415,SNORD116-1,Snord116l1,ENSG00000207063
ENSMUSG00000016252,ATP5F1E,Atp5e,ENSG00000124172
ENSMUSG00000119326,SNORD116-3,Snord116l9,ENSG00000207014
ENSMUSG00000119326,SNORD116-7,Snord116l9,ENSG00000207133
ENSMUSG00000119326,SNORD116-2,Snord116l9,ENSG00000207001
ENSMUSG00000119326,SNORD116-5,Snord116l9,ENSG00000207191
ENSMUSG00000119326,SNORD116-9,Snord116l9,ENSG00000206727
ENSMUSG00000119326,SNORD116-8,Snord116l9,ENSG00000207093
ENSMUSG00000119326,SNORD116-6,Snord116l9,ENSG00000207442
ENSMUSG00000119326,SNORD116-4,Snord116l9,ENSG00000275529
ENSMUSG00000119326,SNORD116-1,Snord116l9,ENSG00000207063
ENSMUSG00000118760,SNORD116-3,Snord116l10,ENSG00000207014
ENSMUSG00000118760,SNORD116-7,Snord116l10,ENSG00000207133
ENSMUSG00000118760,SNORD116-2,Snord116l10,ENSG00000207001
ENSMUSG00000118760,SNORD116-5,Snord116l10,ENSG00000207191
ENSMUSG00000118760,SNORD116-9,Snord116l10,ENSG00000206727
ENSMUSG00000118760,SNORD116-8,Snord116l10,ENSG00000207093
ENSMUSG00000118760,SNORD116-6,Snord116l10,ENSG00000207442
ENSMUSG00000118760,SNORD116-4,Snord116l10,ENSG00000275529
ENSMUSG00000118760,SNORD116-1,Snord116l10,ENSG00000207063
ENSMUSG00000119119,SNORD116-3,Snord116l11,ENSG00000207014
ENSMUSG00000119119,SNORD116-7,Snord116l11,ENSG00000207133
ENSMUSG00000119119,SNORD116-2,Snord116l11,ENSG00000207001
ENSMUSG00000119119,SNORD116-5,Snord116l11,ENSG00000207191
ENSMUSG00000119119,SNORD116-9,Snord116l11,ENSG00000206727
ENSMUSG00000119119,SNORD116-8,Snord116l11,ENSG00000207093
ENSMUSG00000119119,SNORD116-6,Snord116l11,ENSG00000207442
ENSMUSG00000119119,SNORD116-4,Snord116l11,ENSG00000275529
ENSMUSG00000119119,SNORD116-1,Snord116l11,ENSG00000207063
ENSMUSG00000118941,SNORD116-3,Snord116l12,ENSG00000207014
ENSMUSG00000118941,SNORD116-7,Snord116l12,ENSG00000207133
ENSMUSG00000118941,SNORD116-2,Snord116l12,ENSG00000207001
ENSMUSG00000118941,SNORD116-5,Snord116l12,ENSG00000207191
ENSMUSG00000118941,SNORD116-9,Snord116l12,ENSG00000206727
ENSMUSG00000118941,SNORD116-8,Snord116l12,ENSG00000207093
ENSMUSG00000118941,SNORD116-6,Snord116l12,ENSG00000207442
ENSMUSG00000118941,SNORD116-4,Snord116l12,ENSG00000275529
ENSMUSG00000118941,SNORD116-1,Snord116l12,ENSG00000207063
ENSMUSG00000077772,SNORD116-3,Gm22373,ENSG00000207014
ENSMUSG00000077772,SNORD116-7,Gm22373,ENSG00000207133
ENSMUSG00000077772,SNORD116-2,Gm22373,ENSG00000207001
ENSMUSG00000077772,SNORD116-5,Gm22373,ENSG00000207191
ENSMUSG00000077772,SNORD116-9,Gm22373,ENSG00000206727
ENSMUSG00000077772,SNORD116-8,Gm22373,ENSG00000207093
ENSMUSG00000077772,SNORD116-6,Gm22373,ENSG00000207442
ENSMUSG00000077772,SNORD116-4,Gm22373,ENSG00000275529
ENSMUSG00000077772,SNORD116-1,Gm22373,ENSG00000207063
ENSMUSG00000045795,WHAMM,Whamm,ENSG00000156232
ENSMUSG00000107471,,Gm44147,
ENSMUSG00000054422,FABP1,Fabp1,ENSG00000163586
ENSMUSG00000089966,,Gm16030,
ENSMUSG00000090199,,Gm16029,
ENSMUSG00000087422,,Gm13564,
ENSMUSG00000110617,,Gm5910,
ENSMUSG00000049414,,Gm5417,
ENSMUSG00000110448,,Gm33242,
ENSMUSG00000115033,,Gm49206,
ENSMUSG00002076739,,Gm55128,
ENSMUSG00000047286,OR10K1,Or10k2,ENSG00000173285
ENSMUSG00000075132,,Or5d43,
ENSMUSG00000103142,,Gm37743,
ENSMUSG00000115497,,Gm49207,
ENSMUSG00000017417,PLXDC1,Plxdc1,ENSG00000161381
ENSMUSG00000103301,,Gm37804,
ENSMUSG00000115765,,Gm19227,
ENSMUSG00000114051,,Gm48008,
ENSMUSG00000032332,COL12A1,Col12a1,ENSG00000111799
ENSMUSG00000022144,GDNF,Gdnf,ENSG00000168621
ENSMUSG00000067767,CLEC4C,Clec4b2,ENSG00000198178
ENSMUSG00000119085,,Gm24754,
ENSMUSG00000116743,,Gm49573,
ENSMUSG00000080713,OR5D3P,Or5d44,ENSG00000186886
ENSMUSG00000110478,,Gm18000,
ENSMUSG00000052632,ASAP2,Asap2,ENSG00000151693
ENSMUSG00000033214,SLITRK5,Slitrk5,ENSG00000165300
ENSMUSG00000033938,NDUFB7,Ndufb7,ENSG00000099795
ENSMUSG00000022657,CD96,Cd96,ENSG00000153283
ENSMUSG00000083855,OR5D3P,Or5d45,ENSG00000186886
ENSMUSG00000032852,RSPO4,Rspo4,ENSG00000101282
ENSMUSG00000039828,WDR70,Wdr70,ENSG00000082068
ENSMUSG00000089183,,Gm22946,
ENSMUSG00000083713,,Gm5883,
ENSMUSG00000118561,,Gm53007,
ENSMUSG00000036667,TCAF1,Tcaf1,ENSG00000198420
ENSMUSG00000118534,,Gm53008,
ENSMUSG00000115663,,Gm48999,
ENSMUSG00000092617,,Gm8412,
ENSMUSG00000092182,,Gm20407,
ENSMUSG00000088995,,Gm22764,
ENSMUSG00000115558,,Gm49000,
ENSMUSG00000117788,,Gm5517,
ENSMUSG00000038555,REEP2,Reep2,ENSG00000132563
ENSMUSG00000115581,,Gm20127,
ENSMUSG00000058953,,Gm4822,
ENSMUSG00000101084,,Gm28228,
ENSMUSG00000031921,TERF2,Terf2,ENSG00000132604
ENSMUSG00000117862,,Gm35781,
ENSMUSG00000115126,,Gm19223,
ENSMUSG00000117684,,4930449E18Rik,
ENSMUSG00000115786,,Gm4486,
ENSMUSG00000117670,,Gm50270,
ENSMUSG00000115260,,Gm49005,
ENSMUSG00000033478,FHIP2A,Fhip2a,ENSG00000151553
ENSMUSG00000058126,TPM3,Tpm3-rs7,ENSG00000143549
ENSMUSG00000104097,,Gm37313,
ENSMUSG00000050023,,Or5d46,
ENSMUSG00000119789,,Gm25312,
ENSMUSG00000086415,,Gm4487,
ENSMUSG00000102493,,Gm8010,
ENSMUSG00000115269,,Gm5209,
ENSMUSG00000038418,EGR1,Egr1,ENSG00000120738
ENSMUSG00000115572,,Gm18369,
ENSMUSG00000027304,RTF1,Rtf1,ENSG00000137815
ENSMUSG00000115658,,Gm19829,
ENSMUSG00000004872,PAX3,Pax3,ENSG00000135903
ENSMUSG00000103140,,Gm37495,
ENSMUSG00000115320,,4930524C18Rik,
ENSMUSG00000039697,NCOA7,Ncoa7,ENSG00000111912
ENSMUSG00000025525,APOOL,Apool,ENSG00000155008
ENSMUSG00000115309,,Gm49010,
ENSMUSG00000115372,,1700100I10Rik,
ENSMUSG00000082956,,Naip3,
ENSMUSG00000024360,ETF1,Etf1,ENSG00000120705
ENSMUSG00000109428,,Gm45698,
ENSMUSG00000114979,,Gm31072,
ENSMUSG00000000948,,Gm38393,
ENSMUSG00000116090,,Rpl19-ps6,
ENSMUSG00002076961,,Gm54479,
ENSMUSG00002076238,,Gm54440,
ENSMUSG00000089726,,Mir17hg,
ENSMUSG00000112978,,Gm18601,
ENSMUSG00000022378,CYRIB,Cyrib,ENSG00000153310
ENSMUSG00000065508,MIR17,Mir17,ENSG00000284536
ENSMUSG00000065403,MIR18A,Mir18,ENSG00000283815
ENSMUSG00000021609,SLC6A3,Slc6a3,ENSG00000142319
ENSMUSG00000065416,MIR19A,Mir19a,ENSG00000284204
ENSMUSG00000077191,SNORD64,Snord64,ENSG00000276610
ENSMUSG00000065442,MIR20A,Mir20a,ENSG00000283762
ENSMUSG00000076256,MIR19B1,Mir19b-1,ENSG00000284375
ENSMUSG00000076062,,Mir92-1,
ENSMUSG00000089375,SNORD107,Snord107,ENSG00000276314
ENSMUSG00000021933,,Gucy1b2,
ENSMUSG00000030742,LAT,Lat,ENSG00000213658
ENSMUSG00000118485,,Gm50487,
ENSMUSG00000048087,AHCY,Ahcyl,ENSG00000101444
ENSMUSG00000119274,,Gm26297,
ENSMUSG00000055692,TMEM191C,Tmem191,ENSG00000206140
ENSMUSG00000055692,TMEM191B,Tmem191,ENSG00000278558
ENSMUSG00000064693,RNU6-1003P,Gm24150,ENSG00000252908
ENSMUSG00000104585,,4921511C10Rik,
ENSMUSG00000102545,,6430573P05Rik,
ENSMUSG00000091685,C4orf45,Gm17359,ENSG00000164123
ENSMUSG00000024359,HSPA9,Hspa9,ENSG00000113013
ENSMUSG00000047636,CDCP2,Cdcp2,ENSG00000157211
ENSMUSG00000086620,,Rspo4os,
ENSMUSG00000039103,NEXN,Nexn,ENSG00000162614
ENSMUSG00000000355,MCTS1,Mcts1,ENSG00000232119
ENSMUSG00000075128,OR5D3P,Or5d3,ENSG00000186886
ENSMUSG00000085304,,Gm12802,
ENSMUSG00000000394,GCG,Gcg,ENSG00000115263
ENSMUSG00000028991,MTOR,Mtor,ENSG00000198793
ENSMUSG00000102973,,E430014B02Rik,
ENSMUSG00002076152,,Gm54848,
ENSMUSG00000102212,,C230085N15Rik,
ENSMUSG00000082715,,Gm11633,
ENSMUSG00000065591,RNU6-1148P,Gm22753,ENSG00000222924
ENSMUSG00000103779,,Gm36931,
ENSMUSG00000038352,ARL5C,Arl5c,ENSG00000141748
ENSMUSG00000102744,,5830444F18Rik,
ENSMUSG00000103216,,Gm37248,
ENSMUSG00000117927,,Gm50271,
ENSMUSG00000103753,,Gm6934,
ENSMUSG00000103358,,Gm37593,
ENSMUSG00000052942,GLIS3,Glis3,ENSG00000107249
ENSMUSG00000102600,,Gm37266,
ENSMUSG00000103378,,Gm37176,
ENSMUSG00000117175,,Gm20098,
ENSMUSG00000021640,,Naip1,
ENSMUSG00000025527,SATL1,Satl1,ENSG00000184788
ENSMUSG00000117170,,Gm19197,
ENSMUSG00000117076,,Gm41600,
ENSMUSG00000118426,,Gm2102,
ENSMUSG00000041684,BIVM,Bivm,ENSG00000134897
ENSMUSG00000117033,,Gm49912,
ENSMUSG00000117035,,Gm5094,
ENSMUSG00000098552,,Gm27217,
ENSMUSG00000064722,,Gm25857,
ENSMUSG00000035580,KCNH8,Kcnh8,ENSG00000183960
ENSMUSG00000056995,,Or4p7,
ENSMUSG00000020288,,Ahsa2,
ENSMUSG00000016257,PRELID3B,Prelid3b,ENSG00000101166
ENSMUSG00000107986,,Or2ar1-ps1,
ENSMUSG00000083520,,Gm6418,
ENSMUSG00000099017,,Mir7058,
ENSMUSG00000083818,,Gm14908,
ENSMUSG00000107416,,Gm44030,
ENSMUSG00000054385,CEACAM4,Ceacam2,ENSG00000105352
ENSMUSG00000048970,C1GALT1C1,C1galt1c1,ENSG00000171155
ENSMUSG00000107650,,Gm44032,
ENSMUSG00000095831,OR2F1,Or2f1,ENSG00000213215
ENSMUSG00000095831,OR2F2,Or2f1,ENSG00000221910
ENSMUSG00000089239,SNORD63B,Gm22200,ENSG00000222937
ENSMUSG00000065904,SNORD63,Gm26109,ENSG00000206989
ENSMUSG00000118145,,Gm6724,
ENSMUSG00000118380,,Gm36037,
ENSMUSG00000085611,,Ap3s1-ps1,
ENSMUSG00000085635,,Gm14565,
ENSMUSG00000065936,RNU6-225P,Gm25628,ENSG00000207343
ENSMUSG00000065936,RNU6-84P,Gm25628,ENSG00000272445
ENSMUSG00000065936,RNU6-810P,Gm25628,ENSG00000200871
ENSMUSG00000065936,RNU6-476P,Gm25628,ENSG00000207457
ENSMUSG00000065936,RNU6-167P,Gm25628,ENSG00000207019
ENSMUSG00000065936,RNU6-597P,Gm25628,ENSG00000202490
ENSMUSG00000065936,RNU6-490P,Gm25628,ENSG00000199855
ENSMUSG00000023349,CLEC6A,Clec4n,ENSG00000205846
ENSMUSG00000022442,TTLL1,Ttll1,ENSG00000100271
ENSMUSG00002076143,,Gm54457,
ENSMUSG00000037815,CTNNA1,Ctnna1,ENSG00000044115
ENSMUSG00000082723,,Gm14564,
ENSMUSG00000051361,,6030498E09Rik,
ENSMUSG00000081147,,Gm6024,
ENSMUSG00000080896,,Gm14567,
ENSMUSG00000117244,,Gm9210,
ENSMUSG00000084030,,Gm16423,
ENSMUSG00000084039,,Gm14551,
ENSMUSG00000084247,,Gm14566,
ENSMUSG00000064529,,Gm26437,
ENSMUSG00000025528,,2010106E10Rik,
ENSMUSG00000117194,,Gm49913,
ENSMUSG00000117089,,Gm49914,
ENSMUSG00000117248,,Gm29770,
ENSMUSG00000117241,,Gm9214,
ENSMUSG00000098671,,Mir7075,
ENSMUSG00000102271,,C630050I24Rik,
ENSMUSG00000024122,PDPK1,Pdpk1,ENSG00000140992
ENSMUSG00000027296,ITPKA,Itpka,ENSG00000137825
ENSMUSG00000031924,CYB5B,Cyb5b,ENSG00000103018
ENSMUSG00000029613,EIF2AK1,Eif2ak1,ENSG00000086232
ENSMUSG00000014873,SURF2,Surf2,ENSG00000148291
ENSMUSG00000100486,C13orf42,Gm4131,ENSG00000226792
ENSMUSG00000051723,,Rpl31-ps13,
ENSMUSG00000086157,,Gm14643,
ENSMUSG00000114292,,Gm6076,
ENSMUSG00000064556,,Gm24625,
ENSMUSG00000114488,,Gm5802,
ENSMUSG00000114571,,Gm35595,
ENSMUSG00000021375,KIF13A,Kif13a,ENSG00000137177
ENSMUSG00000083665,,Gm14575,
ENSMUSG00000035184,FAM124A,Fam124a,ENSG00000150510
ENSMUSG00000057657,,Rps18-ps3,
ENSMUSG00000032908,SGPP2,Sgpp2,ENSG00000163082
ENSMUSG00000083484,,Gm14574,
ENSMUSG00000084287,,Gm14576,
ENSMUSG00000081880,,Gm5385,
ENSMUSG00000083515,,Gm14577,
ENSMUSG00000031708,TECR,Tecr,ENSG00000099797
ENSMUSG00000025529,ZNF711,Zfp711,ENSG00000147180
ENSMUSG00000022656,NECTIN3,Nectin3,ENSG00000177707
ENSMUSG00000099561,,Gm28410,
ENSMUSG00000102945,,Gm37884,
ENSMUSG00000026502,DESI2,Desi2,ENSG00000121644
ENSMUSG00000119196,,Gm23816,
ENSMUSG00000022112,GPC5,Gpc5,ENSG00000179399
ENSMUSG00000029469,IFT81,Ift81,ENSG00000122970
ENSMUSG00000034607,POF1B,Pof1b,ENSG00000124429
ENSMUSG00000027460,ANGPT4,Angpt4,ENSG00000101280
ENSMUSG00000108579,,Gm29918,
ENSMUSG00000108553,,Gm38569,
ENSMUSG00000108304,,Gm4607,
ENSMUSG00000089952,,4933413C19Rik,
ENSMUSG00000025086,TRUB1,Trub1,ENSG00000165832
ENSMUSG00000102252,SNRPN,Snrpn,ENSG00000128739
ENSMUSG00000093551,,4930505G20Rik,
ENSMUSG00000093589,,Gm18367,
ENSMUSG00000091155,SERPINE3,Serpine3,ENSG00000253309
ENSMUSG00000071862,LRRTM2,Lrrtm2,ENSG00000146006
ENSMUSG00002075436,,Gm54441,
ENSMUSG00000103958,,Gm8023,
ENSMUSG00000016758,BIK,Bik,ENSG00000100290
ENSMUSG00000070489,,4930527J03Rik,
ENSMUSG00000087004,,Gm14154,
ENSMUSG00000089531,SNORA73B,Gm25162,ENSG00000200087
ENSMUSG00000089531,SNORA73A,Gm25162,ENSG00000274266
ENSMUSG00000104126,,Gm37486,
ENSMUSG00000093497,,Gm20713,
ENSMUSG00000117876,,Gm50146,
ENSMUSG00000075127,,Or4p18,
ENSMUSG00000104296,,Gm38045,
ENSMUSG00000030144,CLEC4D,Clec4d,ENSG00000166527
ENSMUSG00000024357,SIL1,Sil1,ENSG00000120725
ENSMUSG00000026500,COX20,Cox20,ENSG00000203667
ENSMUSG00000035161,INTS6,Ints6,ENSG00000102786
ENSMUSG00000080158,,Gm14385,
ENSMUSG00000088491,,Mir1953,
ENSMUSG00000082353,,Vmn1r-ps1,
ENSMUSG00000050600,ZNF831,Zfp831,ENSG00000124203
ENSMUSG00000081836,,Or4p19,
ENSMUSG00000075125,,Or4p20,
ENSMUSG00000026048,ERCC5,Ercc5,ENSG00000134899
ENSMUSG00000027524,EDN3,Edn3,ENSG00000124205
ENSMUSG00000116217,,Gm46495,
ENSMUSG00000028989,ANGPTL7,Angptl7,ENSG00000171819
ENSMUSG00000048755,MCAT,Mcat,ENSG00000100294
ENSMUSG00000081399,,Gm14921,
ENSMUSG00000084097,,Gm14922,
ENSMUSG00000082636,,Gm14923,
ENSMUSG00000081555,,Gm6427,
ENSMUSG00000083103,,Gm6429,
ENSMUSG00000081082,,Gm14937,
ENSMUSG00000082392,,Gm14938,
ENSMUSG00000084963,,Gm14936,
ENSMUSG00000106362,,Gm47279,
ENSMUSG00000086459,,1700030C12Rik,
ENSMUSG00000083560,,Gm14939,
ENSMUSG00000089081,,Gm24002,
ENSMUSG00000088625,RNU6-913P,Gm23318,ENSG00000212215
ENSMUSG00000028619,TCEANC2,Tceanc2,ENSG00000116205
ENSMUSG00000055027,SMYD1,Smyd1,ENSG00000115593
ENSMUSG00000025531,CHM,Chm,ENSG00000188419
ENSMUSG00000020747,TMEM94,Tmem94,ENSG00000177728
ENSMUSG00000090097,,Or4p21,
ENSMUSG00000041736,TSPO,Tspo,ENSG00000100300
ENSMUSG00000102627,SNURF,Snurf,ENSG00000273173
ENSMUSG00000084795,,Gm14617,
ENSMUSG00000108937,,Gm18908,
ENSMUSG00000097735,,D930032P07Rik,
ENSMUSG00000074261,ERICH4,Erich4,ENSG00000204978
ENSMUSG00000117731,,Gm50145,
ENSMUSG00000067351,,Rps15a-ps2,
ENSMUSG00000014867,SURF4,Surf4,ENSG00000148248
ENSMUSG00000118184,,Gm50144,
ENSMUSG00000118386,,Gm50149,
ENSMUSG00000090737,,Gm6788,
ENSMUSG00000060275,NRG2,Nrg2,ENSG00000158458
ENSMUSG00000016757,TTLL12,Ttll12,ENSG00000100304
ENSMUSG00000047370,,Gm7367,
ENSMUSG00000109451,,Gm18129,
ENSMUSG00000109220,,Gm30196,
ENSMUSG00000109447,,Gm3198,
ENSMUSG00000056917,SIPA1,Sipa1,ENSG00000213445
ENSMUSG00000021610,CLPTM1L,Clptm1l,ENSG00000049656
ENSMUSG00000109222,,Gm10297,
ENSMUSG00000109533,,Gm7394,
ENSMUSG00000116915,,Gm17900,
ENSMUSG00000109121,,Gm44644,
ENSMUSG00000081624,,Gm6912,
ENSMUSG00000108867,,Gm44643,
ENSMUSG00000116928,,Gm18169,
ENSMUSG00000108917,,Gm38451,
ENSMUSG00000119721,RNU6-1278P,Gm24651,ENSG00000251939
ENSMUSG00000059585,,Ube2nl,
ENSMUSG00002076801,,Gm54503,
ENSMUSG00000116952,,Gm6914,
ENSMUSG00000057229,DMAC2,Dmac2,ENSG00000105341
ENSMUSG00002076255,RN7SKP31,Gm54505,ENSG00000252163
ENSMUSG00000067716,,Gm7275,
ENSMUSG00000116986,,Gm17804,
ENSMUSG00000040367,LRRD1,Lrrd1,ENSG00000240720
ENSMUSG00000116755,,6430553K19Rik,
ENSMUSG00000048164,,Gm7204,
ENSMUSG00000115371,,Gm18146,
ENSMUSG00000114440,,Gm47505,
ENSMUSG00000116756,,Gm49770,
ENSMUSG00000058550,DPPA4,Dppa4,ENSG00000121570
ENSMUSG00000040640,ERC2,Erc2,ENSG00000187672
ENSMUSG00000087215,,Gm14618,
ENSMUSG00000086177,,Gm14616,
ENSMUSG00000046828,,Mettl21e,
ENSMUSG00000049372,,Or4c31,
ENSMUSG00000104699,,Rps4x-ps,
ENSMUSG00000078906,,Gm14444,
ENSMUSG00000105815,,Gm43541,
ENSMUSG00000105430,,Gm43301,
ENSMUSG00000040429,MTERF1,Mterf1a,ENSG00000127989
ENSMUSG00000027459,FAM110A,Fam110a,ENSG00000125898
ENSMUSG00000089703,,Gm15833,
ENSMUSG00000100966,,Gm5700,
ENSMUSG00000022142,NUP155,Nup155,ENSG00000113569
ENSMUSG00000100769,,Gm28893,
ENSMUSG00002076037,,Gm54951,
ENSMUSG00002075976,,Gm54953,
ENSMUSG00000092847,,Mir344d-1,
ENSMUSG00000119641,,Mir344d-2,
ENSMUSG00000059479,B3GNT8,B3gnt8,ENSG00000177191
ENSMUSG00000101567,,Txn-ps1,
ENSMUSG00000026245,FARSB,Farsb,ENSG00000116120
ENSMUSG00000029209,GNPDA2,Gnpda2,ENSG00000163281
ENSMUSG00000116627,,Gm30124,
ENSMUSG00000090370,,Gm21989,
ENSMUSG00000092229,,Gm5977,
ENSMUSG00000025813,HOMER2,Homer2,ENSG00000103942
ENSMUSG00000072419,DPPA2,Dppa2,ENSG00000163530
ENSMUSG00000117852,,4930471G03Rik,
ENSMUSG00000007867,IFT43,Ift43,ENSG00000119650
ENSMUSG00000085608,,Gm16354,
ENSMUSG00000082112,,Gm14445,
ENSMUSG00000051424,,Or4p22,
ENSMUSG00000028618,TMEM59,Tmem59,ENSG00000116209
ENSMUSG00000065510,MIR361,Mir361,ENSG00000199051
ENSMUSG00000081831,,Gm7405,
ENSMUSG00000043991,PURA,Pura,ENSG00000185129
ENSMUSG00000064558,,Gm24620,
ENSMUSG00000114917,,Gm48250,
ENSMUSG00000057735,,Or4c99,
ENSMUSG00000084466,,Gm22960,
ENSMUSG00000114449,,Gm48325,
ENSMUSG00002075605,,Gm54594,
ENSMUSG00000110185,IGIP,Igip,ENSG00000182700
ENSMUSG00000114858,,Gm5790,
ENSMUSG00000078905,,Gm14393,
ENSMUSG00000044231,NHLRC1,Nhlrc1,ENSG00000187566
ENSMUSG00000046727,CYSTM1,Cystm1,ENSG00000120306
ENSMUSG00000041229,PHF8,Phf8,ENSG00000172943
ENSMUSG00000084050,,Gm14439,
ENSMUSG00000021611,TERT,Tert,ENSG00000164362
ENSMUSG00000050530,FAM171A1,Fam171a1,ENSG00000148468
ENSMUSG00000032036,KIRREL3,Kirrel3,ENSG00000149571
ENSMUSG00000110580,,D830024N08Rik,
ENSMUSG00000110471,,Gm45823,
ENSMUSG00000110690,,Gm18001,
ENSMUSG00000116889,,Gm49771,
ENSMUSG00000110573,C3orf85,Gm5485,ENSG00000241224
ENSMUSG00002075422,,Gm54506,
ENSMUSG00000022652,MORC1,Morc1,ENSG00000114487
ENSMUSG00000024346,PFDN1,Pfdn1,ENSG00000113068
ENSMUSG00000104621,,Gm43185,
ENSMUSG00000061175,FNIP2,Fnip2,ENSG00000052795
ENSMUSG00000031442,MCF2L,Mcf2l,ENSG00000126217
ENSMUSG00000043119,OR2A5,Or2a5,ENSG00000221836
ENSMUSG00000045708,OR2A25,Or2a25,ENSG00000221933
ENSMUSG00000024485,SLC4A9,Slc4a9,ENSG00000113073
ENSMUSG00000098623,,Mir8112,
ENSMUSG00000073111,OR2A12,Or2a12,ENSG00000221858
ENSMUSG00000108157,,Olrf445-ps1,
ENSMUSG00000073110,OR2A14,Or2a56,ENSG00000221938
ENSMUSG00000097543,,Gm805,
ENSMUSG00000021376,TPMT,Tpmt,ENSG00000137364
ENSMUSG00000053012,KRCC1,Krcc1,ENSG00000172086
ENSMUSG00000062352,ITGB1BP1,Itgb1bp1,ENSG00000119185
ENSMUSG00000080888,,Gm14387,
ENSMUSG00000081949,,Gm14392,
ENSMUSG00000101798,,Gm28995,
ENSMUSG00000082882,,Or4c100,
ENSMUSG00000104018,,4833412K13Rik,
ENSMUSG00000090486,ERVW-1,BC035947,ENSG00000242950
ENSMUSG00000041720,PI4KA,Pi4ka,ENSG00000241973
ENSMUSG00000070877,LDLRAD1,Ldlrad1,ENSG00000203985
ENSMUSG00000026482,RGL1,Rgl1,ENSG00000143344
ENSMUSG00000068810,,Or4ac1-ps1,
ENSMUSG00000090093,,Gm14399,
ENSMUSG00000091008,,Gm17472,
ENSMUSG00000107749,,Gm44321,
ENSMUSG00000076500,IGKV2D-30,Gm20730,ENSG00000239571
ENSMUSG00000076500,IGKV2-30,Gm20730,ENSG00000243238
ENSMUSG00000028617,LRRC42,Lrrc42,ENSG00000116212
ENSMUSG00000108193,,Olfr442-ps1,
ENSMUSG00000094669,OR2A14,Or2a54,ENSG00000221938
ENSMUSG00000049897,STKLD1,Stkld1,ENSG00000198870
ENSMUSG00000107889,,Or2a53-ps1,
ENSMUSG00000108149,,Olfr439-ps1,
ENSMUSG00000094200,OR2A14,Or2a14,ENSG00000221938
ENSMUSG00000109394,,A230057D06Rik,
ENSMUSG00000053044,CD8B2,Cd8b1,ENSG00000254126
ENSMUSG00000053044,CD8B,Cd8b1,ENSG00000172116
ENSMUSG00000089881,,Gm16280,
ENSMUSG00000089775,,Gm16270,
ENSMUSG00002075780,,Gm54762,
ENSMUSG00000110894,,Gm48335,
ENSMUSG00002076324,,Gm54958,
ENSMUSG00000089656,,Gm16271,
ENSMUSG00000109194,,Gm44570,
