gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	CAFs MSC iCAF-like	CAFs myCAF-like	Cycling PVL	Cycling T-cells	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial RGS5	Luminal Progenitors	Macrophage	Monocyte	NK cells	NKT cells	PVL Differentiated	PVL Immature	T cells CD4+	T cells CD8+
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0C09120F1	0.208	0.25	0.155	1.024	0.267	0.82	0.213	0.424	0.349	1.379	1.162	0.972	0.194	0.619	0.755	0.0	0.154	0.163	0.169	0.029	0.0
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SC071B77A18	0.0	0.0	0.022	0.131	0.142	0.0	0.0	0.0	0.0	0.08	0.218	0.32	0.0	0.0	0.0	0.0	0.0	0.059	0.236	0.006	0.034
THY1	P04216	False	THY1_HUMAN		CPI-SC003905460	0.002	0.005	0.0	0.997	1.998	2.521	0.0	0.0	0.045	0.339	0.497	0.801	0.0	0.01	0.0	0.0	0.0	0.497	2.237	0.0	0.0
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SS0343DD0EE	0.01	0.005	0.044	2.631	4.546	2.934	0.0	0.17	0.093	0.037	0.029	0.101	0.0	0.006	0.0	0.0	0.0	1.515	3.09	0.007	0.038
TGM2	P21980	False	TGM2_HUMAN		CPI-SS09C0B8677	0.002	0.0	0.018	0.049	0.019	0.0	0.0	0.0	0.0	0.668	0.519	0.198	0.0	0.008	0.0	0.0	0.0	0.037	0.0	0.0	0.0
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SS015BF69EE	0.01	0.006	0.0	0.22	0.188	2.292	0.0	0.0	0.0	1.998	2.273	2.988	0.212	0.02	0.0	0.0	0.0	1.485	2.674	0.005	0.0
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SS01771D11B	0.022	0.0	0.0	0.381	0.215	2.999	0.0	0.0	0.097	2.097	2.121	2.992	0.105	0.015	0.0	0.0	0.0	1.566	2.775	0.0	0.0
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SS06D2944B5	0.0	0.0	0.104	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SS0924C61F1	0.075	0.127	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SS0BBF93C62	0.04	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAMA2	P24043	False	LAMA2_HUMAN		CPI-SS0335C4DDE	0.0	0.0	0.0	0.577	0.32	0.0	0.0	0.0	0.064	0.0	0.0	0.007	0.0	0.007	0.0	0.0	0.0	0.0	0.088	0.0	0.0
PRNP	F7VJQ1	False	APRIO_HUMAN		CPI-SS0087B834D	0.019	0.002	0.406	0.725	0.559	0.82	0.191	0.685	0.56	0.38	0.248	0.373	0.261	0.587	0.827	0.0	0.126	0.212	0.182	0.284	0.364
C5	P01031	False	CO5_HUMAN		CPI-SS00581282E	0.009	0.016	0.024	0.023	0.004	0.0	0.0	0.092	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UCN	P55089	False	UCN1_HUMAN		CPI-SS0A748917D	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UCN	P55089	False	UCN1_HUMAN		CPI-SS0E654708F	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRLF2	Q9HC73	False	CRLF2_HUMAN		CPI-SC047CEF2DD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0
TSLP	Q969D9	False	TSLP_HUMAN		CPI-SC090068F7B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0AB1F04A0	0.011	0.0	0.0	0.082	0.166	0.0	0.0	0.178	0.0	0.093	0.058	0.039	0.055	0.017	0.0	0.0	0.0	0.162	0.072	0.03	0.0
IL34	Q6ZMJ4	False	IL34_HUMAN		CPI-SS015162AFC	0.0	0.0	0.0	0.105	0.033	0.0	0.0	0.0	0.0	0.005	0.0	0.007	0.524	0.0	0.0	0.0	0.0	0.029	0.22	0.0	0.0
CSF2	P04141	False	CSF2_HUMAN		CPI-SC0DAAF158F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123	0.0	0.0	0.0	0.06
CSF3	P09919	False	CSF3_HUMAN		CPI-SS08376F0E6	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.147	0.036	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CSPG4	Q6UVK1	False	CSPG4_HUMAN		CPI-SC0FA241084	0.0	0.0	0.0	0.0	0.052	0.0	0.0	0.122	0.0	0.012	0.025	0.098	0.0	0.0	0.0	0.0	0.0	0.38	0.366	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08C485EAE	0.316	0.231	0.0	1.859	4.279	2.788	0.0	1.225	0.386	0.685	0.738	0.385	0.0	1.352	0.565	0.0	0.099	1.815	2.433	0.007	0.045
LAMA3	Q16787	False	LAMA3_HUMAN		CPI-SC0E5A1BA8E	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.157	0.0	0.0	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0B80B8591	0.637	0.721	0.0	1.043	1.087	2.155	0.0	0.0	0.134	0.479	0.231	0.546	0.714	0.028	0.346	0.0	0.0	1.065	0.626	0.042	0.037
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0F562FEA5	0.029	0.008	0.0	0.857	0.254	0.82	0.0	1.536	0.082	0.345	0.875	0.062	1.874	1.376	0.999	0.0	0.0	0.603	0.612	0.0	0.0
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS09185EA8F	0.004	0.004	0.0	0.563	0.126	0.0	0.0	0.946	0.196	0.142	0.345	0.067	1.198	0.742	0.498	0.0	0.126	0.118	0.104	0.0	0.0
CXCL5	P42830	False	CXCL5_HUMAN		CPI-SS00270ECE6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL6	P80162	False	CXCL6_HUMAN		CPI-SS093B46106	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL1	P09341	False	GROA_HUMAN		CPI-SS08102DC9E	0.006	0.0	0.0	0.57	0.011	0.0	0.0	0.252	0.0	0.074	0.06	0.035	0.297	0.166	0.079	0.0	0.0	0.0	0.041	0.0	0.0
CXCL8	P10145	False	IL8_HUMAN		CPI-SS0315F51DD	0.249	0.184	0.0	0.024	0.013	0.0	0.0	1.179	1.046	0.135	0.242	0.059	0.299	2.267	1.908	0.0	0.0	0.069	0.025	0.0	0.077
CXCL5	P42830	False	CXCL5_HUMAN		CPI-SS0BC034428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL6	P80162	False	CXCL6_HUMAN		CPI-SS03818E1DD	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL1	P09341	False	GROA_HUMAN		CPI-SS0C62E5DD8	0.006	0.0	0.0	0.57	0.011	0.0	0.0	0.252	0.0	0.074	0.06	0.035	0.297	0.166	0.079	0.0	0.0	0.0	0.041	0.0	0.0
CXCL8	P10145	False	IL8_HUMAN		CPI-SS0698C4DC4	0.249	0.184	0.0	0.024	0.013	0.0	0.0	1.179	1.046	0.135	0.242	0.059	0.299	2.267	1.908	0.0	0.0	0.069	0.025	0.0	0.077
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS09A1EB4B3	0.002	0.0	0.0	0.327	0.101	0.0	0.0	0.0	0.258	0.033	0.0	0.017	0.0	0.1	0.311	0.0	0.0	0.0	0.112	0.0	0.0
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS080683E15	0.024	0.0	0.0	0.256	0.019	0.0	0.0	0.211	0.1	0.0	0.0	0.055	0.0	0.167	0.208	0.0	0.0	0.0	0.036	0.0	0.0
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS09FAC4977	0.012	0.0	0.0	0.019	0.008	0.0	0.0	0.0	0.0	0.058	0.022	0.0	0.0	0.005	0.069	0.0	0.0	0.0	0.0	0.0	0.0
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0747FCACD	0.012	0.0	0.0	0.019	0.008	0.0	0.0	0.0	0.0	0.058	0.022	0.0	0.0	0.005	0.069	0.0	0.0	0.0	0.0	0.0	0.0
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS0C2437E0D	0.011	0.0	0.0	0.18	0.06	0.0	0.815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.119	0.034
CXCL14	O95715	False	CXL14_HUMAN		CPI-SS0669CC233	0.057	0.058	0.022	2.503	1.384	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.103	0.009	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0A28DCA72	0.015	0.006	0.0	1.849	1.378	1.265	0.0	0.162	0.0	0.038	0.938	0.212	0.0	0.26	0.0	0.0	0.0	0.097	0.098	0.0	0.0
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS0B1535576	0.352	0.318	0.024	0.075	0.084	0.0	0.0	0.578	1.045	0.014	0.021	0.074	0.848	0.981	0.479	0.0	0.0	0.025	0.048	0.049	0.093
CD55	P08174	False	DAF_HUMAN		CPI-SS061A7E099	0.896	0.975	1.247	0.328	1.041	0.82	0.225	0.318	1.036	0.668	0.725	0.452	0.594	0.356	0.848	0.582	0.371	0.093	0.303	0.404	0.372
THY1	P04216	False	THY1_HUMAN		CPI-SS0118D1B89	0.002	0.005	0.0	0.997	1.998	2.521	0.0	0.0	0.045	0.339	0.497	0.801	0.0	0.01	0.0	0.0	0.0	0.497	2.237	0.0	0.0
LPAR1	Q92633	False	LPAR1_HUMAN		CPI-SS0E4245B64	0.006	0.007	0.0	0.272	0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.072	0.0	0.0	0.0	0.022	0.0	0.0
LPAR2	Q9HBW0	False	LPAR2_HUMAN		CPI-SS076F4624B	0.111	0.116	0.02	0.0	0.022	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.055	0.041	0.04	0.0	0.088	0.0	0.0	0.104	0.0
SFTPD	P35247	False	SFTPD_HUMAN		CPI-SS0305C793D	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHH	O43323	False	DHH_HUMAN		CPI-SS07C846DEE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHH	O43323	False	DHH_HUMAN		CPI-SC006556DF8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHH	O43323	False	DHH_HUMAN		CPI-SC0ABE55781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHH	O43323	False	DHH_HUMAN		CPI-SC03021510C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DKK1	O94907	False	DKK1_HUMAN		CPI-SC07CA7AF54	0.018	0.02	0.0	0.042	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SC0456039E0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DKK1	O94907	False	DKK1_HUMAN		CPI-SC040194150	0.018	0.02	0.0	0.042	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DKK2	Q9UBU2	False	DKK2_HUMAN		CPI-SC0DA910DD5	0.0	0.0	0.0	0.052	0.094	0.0	0.0	0.0	0.0	0.0	0.122	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DKK1	O94907	False	DKK1_HUMAN		CPI-SS09EE83769	0.018	0.02	0.0	0.042	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOSTDC1	Q6X4U4	False	SOSD1_HUMAN		CPI-SS0FB520A95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DKK1	O94907	False	DKK1_HUMAN		CPI-SS0703C3CE4	0.018	0.02	0.0	0.042	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DKK2	Q9UBU2	False	DKK2_HUMAN		CPI-SS063D79C85	0.0	0.0	0.0	0.052	0.094	0.0	0.0	0.0	0.0	0.0	0.122	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOSTDC1	Q6X4U4	False	SOSD1_HUMAN		CPI-SS0C977FC22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS047232C64	0.0	0.0	0.021	0.154	0.083	0.0	0.225	0.122	0.0	0.188	0.073	0.181	0.0	0.018	0.0	0.0	0.0	0.0	0.032	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS035E5A708	0.004	0.007	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0938C6980	0.023	0.021	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.255	1.085	0.983	0.0	0.018	0.0	0.0	0.0	0.031	0.0	0.007	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B99F22A2	0.019	0.003	0.0	0.152	0.189	2.155	0.0	0.0	0.048	0.452	0.843	0.685	0.0	0.024	0.0	0.251	0.0	1.362	0.801	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0263EFDDF	0.012	0.031	0.0	0.021	0.012	0.0	0.0	0.0	0.0	0.168	0.912	0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0FB5FE587	0.0	0.0	0.021	0.154	0.083	0.0	0.225	0.122	0.0	0.188	0.073	0.181	0.0	0.018	0.0	0.0	0.0	0.0	0.032	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS098C2FFC0	0.004	0.007	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0558101D1	0.023	0.021	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.255	1.085	0.983	0.0	0.018	0.0	0.0	0.0	0.031	0.0	0.007	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0837E9F59	0.019	0.003	0.0	0.152	0.189	2.155	0.0	0.0	0.048	0.452	0.843	0.685	0.0	0.024	0.0	0.251	0.0	1.362	0.801	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS096F3E0F2	0.012	0.031	0.0	0.021	0.012	0.0	0.0	0.0	0.0	0.168	0.912	0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0
DSC1	Q08554	False	DSC1_HUMAN		CPI-SS08B94BEB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS06D13FCD3	0.27	0.244	0.0	0.021	0.047	0.0	0.0	0.167	0.0	0.007	0.0	0.0	0.982	0.209	0.187	0.0	0.0	0.0	0.0	0.004	0.0
DSG1	Q02413	False	DSG1_HUMAN		CPI-SS062307CFE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DSG1	Q02413	False	DSG1_HUMAN		CPI-SS036437279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DSG1	Q02413	False	DSG1_HUMAN		CPI-SS09000F32A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS0B6F0C894	0.22	0.264	0.0	0.059	0.186	0.0	0.0	0.0	0.06	0.022	0.0	0.047	0.475	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0FF49C823	1.626	1.643	0.021	0.073	0.045	1.806	0.0	0.0	0.102	0.552	1.371	1.261	0.602	0.0	0.0	0.0	0.0	0.197	0.034	0.047	0.037
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0222DF7B4	0.144	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.099	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS05BB5902B	0.191	0.162	0.062	0.071	0.053	0.0	0.0	0.0	0.0	0.015	0.017	0.04	0.05	0.011	0.0	0.0	0.0	0.0	0.0	0.015	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS04E33D0FB	0.152	0.11	0.0	0.019	0.037	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.217	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS046F6F0C1	1.626	1.643	0.021	0.073	0.045	1.806	0.0	0.0	0.102	0.552	1.371	1.261	0.602	0.0	0.0	0.0	0.0	0.197	0.034	0.047	0.037
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0CBCBBA83	0.144	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.099	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0475BE8ED	0.191	0.162	0.062	0.071	0.053	0.0	0.0	0.0	0.0	0.015	0.017	0.04	0.05	0.011	0.0	0.0	0.0	0.0	0.0	0.015	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS09587DA63	0.152	0.11	0.0	0.019	0.037	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.217	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0087A3F67	0.015	0.033	0.0	0.047	0.08	0.82	0.0	0.0	0.0	0.033	0.167	0.167	0.0	0.059	0.0	0.0	0.0	0.021	0.021	0.015	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS09CA492BA	1.626	1.643	0.021	0.073	0.045	1.806	0.0	0.0	0.102	0.552	1.371	1.261	0.602	0.0	0.0	0.0	0.0	0.197	0.034	0.047	0.037
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0EF309375	0.144	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.099	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0D1D8FF06	0.191	0.162	0.062	0.071	0.053	0.0	0.0	0.0	0.0	0.015	0.017	0.04	0.05	0.011	0.0	0.0	0.0	0.0	0.0	0.015	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0C70ADA28	0.152	0.11	0.0	0.019	0.037	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.217	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0EBFE1854	1.626	1.643	0.021	0.073	0.045	1.806	0.0	0.0	0.102	0.552	1.371	1.261	0.602	0.0	0.0	0.0	0.0	0.197	0.034	0.047	0.037
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	0.144	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.099	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0659DBE72	0.191	0.162	0.062	0.071	0.053	0.0	0.0	0.0	0.0	0.015	0.017	0.04	0.05	0.011	0.0	0.0	0.0	0.0	0.0	0.015	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0FC01B947	0.152	0.11	0.0	0.019	0.037	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.217	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS03446CB39	0.015	0.033	0.0	0.047	0.08	0.82	0.0	0.0	0.0	0.033	0.167	0.167	0.0	0.059	0.0	0.0	0.0	0.021	0.021	0.015	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS087E0E3FB	0.016	0.014	0.0	0.125	0.068	0.0	0.0	0.0	0.0	0.469	1.466	0.733	0.291	0.064	0.0	0.224	0.0	0.098	0.056	0.019	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS084B1ED25	0.003	0.002	0.0	0.022	0.006	0.0	0.0	0.0	0.0	0.017	0.026	0.053	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	1.626	1.643	0.021	0.073	0.045	1.806	0.0	0.0	0.102	0.552	1.371	1.261	0.602	0.0	0.0	0.0	0.0	0.197	0.034	0.047	0.037
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	0.144	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.099	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0F81DBF22	0.191	0.162	0.062	0.071	0.053	0.0	0.0	0.0	0.0	0.015	0.017	0.04	0.05	0.011	0.0	0.0	0.0	0.0	0.0	0.015	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS028688B7B	0.152	0.11	0.0	0.019	0.037	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.217	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS037E6BEDF	1.626	1.643	0.021	0.073	0.045	1.806	0.0	0.0	0.102	0.552	1.371	1.261	0.602	0.0	0.0	0.0	0.0	0.197	0.034	0.047	0.037
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0C8ED6F41	0.144	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.099	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0AA68C8E5	0.191	0.162	0.062	0.071	0.053	0.0	0.0	0.0	0.0	0.015	0.017	0.04	0.05	0.011	0.0	0.0	0.0	0.0	0.0	0.015	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0F6A01237	0.152	0.11	0.0	0.019	0.037	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.217	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS068ACD209	0.152	0.11	0.0	0.019	0.037	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.217	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS06E797E50	0.015	0.033	0.0	0.047	0.08	0.82	0.0	0.0	0.0	0.033	0.167	0.167	0.0	0.059	0.0	0.0	0.0	0.021	0.021	0.015	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0ECC9DF3E	0.016	0.014	0.0	0.125	0.068	0.0	0.0	0.0	0.0	0.469	1.466	0.733	0.291	0.064	0.0	0.224	0.0	0.098	0.056	0.019	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0ECCB4382	0.003	0.002	0.0	0.022	0.006	0.0	0.0	0.0	0.0	0.017	0.026	0.053	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS03C7D1520	0.015	0.033	0.0	0.047	0.08	0.82	0.0	0.0	0.0	0.033	0.167	0.167	0.0	0.059	0.0	0.0	0.0	0.021	0.021	0.015	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0BFD8E056	0.016	0.014	0.0	0.125	0.068	0.0	0.0	0.0	0.0	0.469	1.466	0.733	0.291	0.064	0.0	0.224	0.0	0.098	0.056	0.019	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0CE96B837	0.003	0.002	0.0	0.022	0.006	0.0	0.0	0.0	0.0	0.017	0.026	0.053	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0C2003B74	0.015	0.033	0.0	0.047	0.08	0.82	0.0	0.0	0.0	0.033	0.167	0.167	0.0	0.059	0.0	0.0	0.0	0.021	0.021	0.015	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS082ABF1EA	0.016	0.014	0.0	0.125	0.068	0.0	0.0	0.0	0.0	0.469	1.466	0.733	0.291	0.064	0.0	0.224	0.0	0.098	0.056	0.019	0.0
