gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	CAFs MSC iCAF-like	CAFs myCAF-like	Cancer Cycling	Cycling PVL	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial Lymphatic LYVE1	Endothelial RGS5	Luminal Progenitors	Macrophage	Mature Luminal	Monocyte	PVL Differentiated	PVL Immature	Plasmablasts	T cells CD4+	T cells CD8+
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC07F654CB3	0.034	0.047	0.055	1.145	1.467	0.0	1.405	0.0	0.0	0.061	0.065	0.179	0.053	0.0	0.052	0.0	0.093	0.251	1.1	0.011	0.0	0.0
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC059D160BE	0.0	0.202	0.102	1.286	1.857	0.0	1.006	0.0	0.176	0.053	0.045	0.0	0.0	0.487	0.0	0.124	0.0	0.075	0.832	0.094	0.153	0.105
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC0E03C13D1	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC0B4771D76	0.0	0.0	0.0	0.042	0.045	0.0	0.0	0.055	0.0	0.0	0.034	0.0	0.083	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC068FFC547	0.0	0.0	0.0	0.0	0.34	0.0	0.0	0.0	0.0	0.009	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0FCB8DFBB	0.0	0.0	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.011	0.044	0.0	0.0	0.0	0.0	0.0	0.055	0.017	0.0	0.0	0.0	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC050CC3A3F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0A210DC1F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0FD500AF3	0.0	0.0	0.0	0.024	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0B4F620A6	0.0	0.0	0.054	0.056	0.807	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0B991F6B1	0.0	0.0	0.0	0.0	0.573	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.0
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC034D4CF73	0.0	0.046	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0EC720659	0.0	0.065	0.055	0.068	0.774	0.0	0.0	0.0	0.0	0.035	0.021	0.0	0.02	0.0	0.022	0.0	0.0	0.113	0.133	0.051	0.0	0.0
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0A18569E5	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.015	0.039	0.0	0.141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0B6D93CD4	0.0	0.0	0.0	0.374	0.175	0.0	0.0	0.1	0.0	0.006	0.022	0.0	0.0	0.0	0.02	0.0	0.0	0.329	0.056	0.017	0.0	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC01BE5E1F7	0.099	0.047	0.109	0.155	0.29	0.0	0.0	0.0	0.0	0.958	0.39	0.409	1.829	0.0	0.014	0.0	0.0	0.077	0.187	0.0	0.0	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC027EF0F68	0.0	0.063	0.0	0.217	0.371	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.01	0.116	0.011	0.0	0.0
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC00942962B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC039737584	0.0	0.0	0.04	0.492	0.627	1.731	1.405	0.0	0.0	0.372	0.574	0.641	0.369	0.0	0.042	0.0	0.0	1.435	2.047	0.051	0.0	0.0
COL21A1	Q96P44	False	COLA1_HUMAN		CPI-SC076898564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.267	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC09E4E673B	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.027	0.0	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC090152EEE	0.0	0.0	0.0	0.021	0.081	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.185	0.555	0.0	0.0	0.0	0.05	0.042	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0C91660AB	1.478	0.599	0.351	0.896	3.299	2.974	1.214	1.816	0.549	0.541	2.076	1.164	0.447	0.737	1.845	0.0	1.752	0.619	1.439	0.445	0.365	0.198
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0AD2341AF	0.236	0.283	0.274	2.212	4.345	1.731	0.791	0.23	0.645	0.147	0.128	0.219	0.129	0.33	0.11	0.0	0.31	0.457	1.968	0.191	0.0	0.0
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC015ECCD97	0.055	0.228	0.241	2.67	4.218	0.0	2.031	0.055	0.263	0.141	0.173	0.368	0.415	0.0	0.226	0.246	0.066	0.889	2.193	0.25	0.161	0.2
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0C061DC28	0.133	0.103	0.181	2.17	3.978	0.0	0.791	0.0	0.261	0.194	0.204	0.361	0.126	0.0	0.166	0.0	0.384	0.524	2.343	0.219	0.154	0.377
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0C351F7DF	0.257	0.0	0.04	0.193	0.306	0.0	0.791	0.0	0.0	0.801	0.455	1.321	1.824	0.0	0.0	0.271	0.0	0.428	1.425	0.033	0.049	0.0
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC09AE93F66	0.395	0.262	0.11	0.304	0.646	1.731	3.239	0.0	0.0	0.879	0.639	1.426	2.101	0.0	0.057	0.0	0.0	1.16	1.931	0.136	0.155	0.21
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC0FAC9844A	0.0	0.0	0.0	0.043	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC044B5BE16	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.0	0.0	0.0	0.0	0.0	0.0
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC01539071B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.013	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC08821B0D2	0.0	0.0	0.0	0.166	1.142	0.0	0.0	0.0	0.0	0.058	0.119	0.0	0.0	0.0	0.025	0.0	0.0	0.063	0.318	0.026	0.0	0.0
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC075489ADB	0.0	0.046	0.0	0.312	1.268	0.0	0.817	0.0	0.16	0.046	0.0	0.277	0.0	0.0	0.022	0.0	0.0	0.22	0.681	0.059	0.036	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0D0BFC9F7	0.0	0.0	0.0	0.019	0.123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.238	0.026	0.0	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC0FB1817EE	0.234	0.0	0.072	0.788	1.489	0.0	0.0	0.071	0.0	0.085	0.065	0.0	0.3	0.675	0.023	0.0	0.0	0.276	1.196	0.046	0.054	0.0
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0C5B4E222	0.034	0.047	0.055	1.145	1.467	0.0	1.405	0.0	0.0	0.061	0.065	0.179	0.053	0.0	0.052	0.0	0.093	0.251	1.1	0.011	0.0	0.0
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC044916391	0.0	0.202	0.102	1.286	1.857	0.0	1.006	0.0	0.176	0.053	0.045	0.0	0.0	0.487	0.0	0.124	0.0	0.075	0.832	0.094	0.153	0.105
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC0EDDBD0FB	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC037038602	0.0	0.0	0.0	0.042	0.045	0.0	0.0	0.055	0.0	0.0	0.034	0.0	0.083	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC04FF0CDA1	0.0	0.0	0.0	0.0	0.34	0.0	0.0	0.0	0.0	0.009	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0CC30CEC0	0.0	0.0	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.011	0.044	0.0	0.0	0.0	0.0	0.0	0.055	0.017	0.0	0.0	0.0	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC0E8C3A996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0C155763A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC086D7EC73	0.0	0.0	0.0	0.024	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0519DE925	0.0	0.0	0.054	0.056	0.807	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC06F3DDF90	0.0	0.0	0.0	0.0	0.573	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.0
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC06DCE672A	0.0	0.046	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0A3722F1F	0.0	0.065	0.055	0.068	0.774	0.0	0.0	0.0	0.0	0.035	0.021	0.0	0.02	0.0	0.022	0.0	0.0	0.113	0.133	0.051	0.0	0.0
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC093DFA335	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.015	0.039	0.0	0.141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC092A2325E	0.0	0.0	0.0	0.374	0.175	0.0	0.0	0.1	0.0	0.006	0.022	0.0	0.0	0.0	0.02	0.0	0.0	0.329	0.056	0.017	0.0	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC0BCE0B954	0.099	0.047	0.109	0.155	0.29	0.0	0.0	0.0	0.0	0.958	0.39	0.409	1.829	0.0	0.014	0.0	0.0	0.077	0.187	0.0	0.0	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC01633DC81	0.0	0.063	0.0	0.217	0.371	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.01	0.116	0.011	0.0	0.0
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC0D3C68BD6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0755F1632	0.0	0.0	0.04	0.492	0.627	1.731	1.405	0.0	0.0	0.372	0.574	0.641	0.369	0.0	0.042	0.0	0.0	1.435	2.047	0.051	0.0	0.0
COL21A1	Q96P44	False	COLA1_HUMAN		CPI-SC0C1E494D6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.267	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC0B09B811A	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.027	0.0	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0FC6454F5	0.0	0.0	0.0	0.021	0.081	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.185	0.555	0.0	0.0	0.0	0.05	0.042	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0AE4F5BAB	1.478	0.599	0.351	0.896	3.299	2.974	1.214	1.816	0.549	0.541	2.076	1.164	0.447	0.737	1.845	0.0	1.752	0.619	1.439	0.445	0.365	0.198
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC08DBCCFF0	0.236	0.283	0.274	2.212	4.345	1.731	0.791	0.23	0.645	0.147	0.128	0.219	0.129	0.33	0.11	0.0	0.31	0.457	1.968	0.191	0.0	0.0
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC09DB9D20A	0.055	0.228	0.241	2.67	4.218	0.0	2.031	0.055	0.263	0.141	0.173	0.368	0.415	0.0	0.226	0.246	0.066	0.889	2.193	0.25	0.161	0.2
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC00367777A	0.133	0.103	0.181	2.17	3.978	0.0	0.791	0.0	0.261	0.194	0.204	0.361	0.126	0.0	0.166	0.0	0.384	0.524	2.343	0.219	0.154	0.377
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0744E13CB	0.257	0.0	0.04	0.193	0.306	0.0	0.791	0.0	0.0	0.801	0.455	1.321	1.824	0.0	0.0	0.271	0.0	0.428	1.425	0.033	0.049	0.0
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC03F728659	0.395	0.262	0.11	0.304	0.646	1.731	3.239	0.0	0.0	0.879	0.639	1.426	2.101	0.0	0.057	0.0	0.0	1.16	1.931	0.136	0.155	0.21
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC04ABF0023	0.0	0.0	0.0	0.043	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC042B580A3	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.0	0.0	0.0	0.0	0.0	0.0
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0C8B6ACF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.013	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC0592501EA	0.0	0.0	0.0	0.166	1.142	0.0	0.0	0.0	0.0	0.058	0.119	0.0	0.0	0.0	0.025	0.0	0.0	0.063	0.318	0.026	0.0	0.0
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC037A0554C	0.0	0.046	0.0	0.312	1.268	0.0	0.817	0.0	0.16	0.046	0.0	0.277	0.0	0.0	0.022	0.0	0.0	0.22	0.681	0.059	0.036	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC00EAD4C47	0.0	0.0	0.0	0.019	0.123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.238	0.026	0.0	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC0549A759B	0.234	0.0	0.072	0.788	1.489	0.0	0.0	0.071	0.0	0.085	0.065	0.0	0.3	0.675	0.023	0.0	0.0	0.276	1.196	0.046	0.054	0.0
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0F9FB6DCB	0.034	0.047	0.055	1.145	1.467	0.0	1.405	0.0	0.0	0.061	0.065	0.179	0.053	0.0	0.052	0.0	0.093	0.251	1.1	0.011	0.0	0.0
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC0ECDD1074	0.0	0.202	0.102	1.286	1.857	0.0	1.006	0.0	0.176	0.053	0.045	0.0	0.0	0.487	0.0	0.124	0.0	0.075	0.832	0.094	0.153	0.105
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC0D3870098	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC0E509A5C6	0.0	0.0	0.0	0.042	0.045	0.0	0.0	0.055	0.0	0.0	0.034	0.0	0.083	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC03760D980	0.0	0.0	0.0	0.0	0.34	0.0	0.0	0.0	0.0	0.009	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0453131F6	0.0	0.0	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.011	0.044	0.0	0.0	0.0	0.0	0.0	0.055	0.017	0.0	0.0	0.0	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC070BECDC9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0270AA5D9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0DC74CBE5	0.0	0.0	0.0	0.024	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC04FA882F7	0.0	0.0	0.054	0.056	0.807	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0E53A238E	0.0	0.0	0.0	0.0	0.573	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.0
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC071163509	0.0	0.046	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0E83A4B71	0.0	0.065	0.055	0.068	0.774	0.0	0.0	0.0	0.0	0.035	0.021	0.0	0.02	0.0	0.022	0.0	0.0	0.113	0.133	0.051	0.0	0.0
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0FCF853DB	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.015	0.039	0.0	0.141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0AB5FBF10	0.0	0.0	0.0	0.374	0.175	0.0	0.0	0.1	0.0	0.006	0.022	0.0	0.0	0.0	0.02	0.0	0.0	0.329	0.056	0.017	0.0	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC027893337	0.099	0.047	0.109	0.155	0.29	0.0	0.0	0.0	0.0	0.958	0.39	0.409	1.829	0.0	0.014	0.0	0.0	0.077	0.187	0.0	0.0	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC06AD39F88	0.0	0.063	0.0	0.217	0.371	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.01	0.116	0.011	0.0	0.0
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC0C841033A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0C739EDCE	0.0	0.0	0.04	0.492	0.627	1.731	1.405	0.0	0.0	0.372	0.574	0.641	0.369	0.0	0.042	0.0	0.0	1.435	2.047	0.051	0.0	0.0
COL21A1	Q96P44	False	COLA1_HUMAN		CPI-SC065DB6486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.267	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC073A7317A	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.027	0.0	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC050F64BB5	0.0	0.0	0.0	0.021	0.081	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.185	0.555	0.0	0.0	0.0	0.05	0.042	0.0	0.0	0.0
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SC03AF43F8B	0.0	0.121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C3	P01024	False	CO3_HUMAN		CPI-SS03E48EFEA	0.0	0.0	0.08	1.397	0.362	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.145	0.0	0.23	0.0	0.0	0.022	0.0	0.0
C3	P01024	False	CO3_HUMAN		CPI-SS00F4019EA	0.0	0.0	0.08	1.397	0.362	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.145	0.0	0.23	0.0	0.0	0.022	0.0	0.0
C5	P01031	False	CO5_HUMAN		CPI-SS0A7E3A1AF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.577	0.0	0.0	0.025	0.0	0.0	0.0
C3	P01024	False	CO3_HUMAN		CPI-SC0C93C7670	0.0	0.0	0.08	1.397	0.362	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.145	0.0	0.23	0.0	0.0	0.022	0.0	0.0
F10	P00742	False	FA10_HUMAN		CPI-SC02C7E2DB4	0.0	0.0	0.0	0.105	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GP1BA	P07359	False	GP1BA_HUMAN		CPI-SC0329DFA42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0C09120F1	0.131	0.0	0.064	0.212	0.114	0.0	0.0	0.071	0.49	0.759	0.129	0.271	0.376	0.647	0.419	0.465	0.083	0.036	0.159	0.073	0.046	0.088
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SC071B77A18	0.0	0.0	0.037	0.0	0.034	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0
THY1	P04216	False	THY1_HUMAN		CPI-SC003905460	0.0	0.0	0.0	0.633	0.932	0.0	0.0	0.0	0.0	0.044	0.065	0.061	0.378	0.0	0.0	0.0	0.0	0.153	0.839	0.009	0.0	0.0
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SS0343DD0EE	0.133	0.103	0.181	2.17	3.978	0.0	0.791	0.0	0.261	0.194	0.204	0.361	0.126	0.0	0.166	0.0	0.384	0.524	2.343	0.219	0.154	0.377
TGM2	P21980	False	TGM2_HUMAN		CPI-SS09C0B8677	0.131	0.0	0.0	0.036	0.063	0.0	0.0	0.0	0.336	0.936	0.399	1.247	0.664	0.0	0.02	0.271	0.0	0.048	0.0	0.036	0.0	0.0
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SS015BF69EE	0.257	0.0	0.04	0.193	0.306	0.0	0.791	0.0	0.0	0.801	0.455	1.321	1.824	0.0	0.0	0.271	0.0	0.428	1.425	0.033	0.049	0.0
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SS01771D11B	0.395	0.262	0.11	0.304	0.646	1.731	3.239	0.0	0.0	0.879	0.639	1.426	2.101	0.0	0.057	0.0	0.0	1.16	1.931	0.136	0.155	0.21
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SS06D2944B5	0.0	0.0	0.0	0.043	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SS0924C61F1	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.0	0.0	0.0	0.0	0.0	0.0
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SS0BBF93C62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.013	0.0	0.0
